,Happiness_Score,GDP,Social_Support,Life_Expectancy (Happiness),Freedom_Score,Generosity,Corruption_Score,Happiness (Dystopia),Beer_Servings,Spirit_Servings,Wine_Servings,Total_L_Pure_Alcohol,Life_Expectancy (LED),Adult_Mortality,infantdeaths,GDP_Health_Gov_Expenditure (%),HepatitisB,Measles,BMI,under-fivedeaths,Polio,Diphtheria,HIV/AIDS,GDP.1,Population,thinness1-19years,thinness5-9years,HDI,Schooling
88,0.6652067280670827,0.7455440865304783,0.6568668077518816,0.7541800231134106,0.737497336866649,-0.22058504815927205,0.8035389255930905,1.0,0.20212765957446807,0.002680965147453083,0.024324324324324326,0.11805555555555555,0.6795454545454546,0.5330578512396694,0.25934065934065936,0.0,0.8181818181818182,0.05553896024870833,0.3025210084033613,0.28,0.7878787878787878,0.8181818181818182,0.11827956989247312,0.12985324013190647,0.049568281787343446,0.3558052434456929,0.34065934065934067,0.7378274595513462,0.6445196783749471
89,0.6614161269839576,0.8460393929785168,0.8406010623235047,0.8529230857259174,0.8070006434761152,-0.42851918770785774,0.5905796659077124,1.0,0.05585106382978723,0.12332439678284182,0.013513513513513514,0.09027777777777778,0.8261363636363637,0.24380165289256198,0.005494505494505495,0.0,0.9696969696969697,0.0,0.7352941176470588,0.005454545454545455,0.98989898989899,0.9696969696969697,0.01075268817204301,0.0009780641670320198,0.0373770608237933,0.1048689138576779,0.10622710622710622,0.79957805907173,0.6225490196078431
90,0.6607758009443387,0.8305699662102098,0.8417132648859863,0.8789114456917947,0.7577870417136272,-0.03545341072533072,0.9592825512819896,1.0,0.28191489361702127,0.07238605898123325,0.23243243243243245,0.2708333333333333,0.8602272727272727,0.024793388429752067,0.0,0.0,0.9292929292929293,1.106353789814907e-05,0.08823529411764705,0.0,0.9292929292929293,0.9191919191919192,0.01075268817204301,0.12985324013190647,0.049568281787343446,0.07865168539325844,0.07692307692307693,0.7869198312236287,0.6323529411764707
91,0.6592646288066525,0.7292706225859464,0.7475365148773249,0.7447991591919204,0.8151774992763166,0.1679630818742173,0.9063469767098408,1.0,0.08244680851063829,0.00804289544235925,0.02702702702702703,0.125,0.7090909090909091,0.5144628099173554,0.04065934065934066,0.0,0.8888888888888888,0.0002544613716574286,0.4005602240896358,0.04727272727272727,0.8888888888888888,0.8888888888888888,0.07526881720430106,0.024067344865033955,0.10684302463855337,0.23220973782771537,0.22344322344322343,0.6065400843881856,0.5588235294117647
92,0.6578815709503587,0.6921297981207446,0.8059269175341531,0.8304085257287798,0.8180170093785084,0.2749754390329161,0.7889171446343011,1.0,0.013297872340425532,0.0160857908847185,0.0,0.01388888888888889,0.7863636363636364,0.3409090909090909,0.01868131868131868,0.0,0.9191919191919192,0.01769059709914036,0.26750700280112044,0.019090909090909092,0.09090909090909091,0.9191919191919192,0.01075268817204301,0.01315132884402412,0.11100111347477234,0.5880149812734082,0.5897435897435898,0.5854430379746837,0.5980392156862745
93,0.6571900725010366,0.8846128513094959,0.8477883944948333,0.8710784717390012,0.6244426958461939,-0.30507832964156195,0.7997106240916667,1.0,0.1356382978723404,0.058981233243967826,0.01891891891891892,0.09722222222222221,0.8613636363636363,0.03305785123966942,0.016483516483516484,0.0,0.9797979797979798,0.003783729961166982,0.9257703081232491,0.016363636363636365,0.9797979797979798,0.9797979797979798,0.01075268817204301,0.035002159408052715,0.3031872922422199,0.18352059925093636,0.1758241758241758,0.8059071729957806,0.7107843137254902
94,0.6561783499461934,0.8461128507073483,0.8195193660174328,0.902149215287904,0.9215586084270957,-0.3235908684117078,0.8058818668219955,1.0,0.21010638297872342,0.514745308310992,0.021621621621621623,0.3472222222222222,0.8647727272727272,0.1756198347107438,0.17252747252747253,0.0,1.0,0.46866252890349275,0.4607843137254901,0.16636363636363635,1.0,1.0,0.01075268817204301,0.01536948722966987,0.0005311468766913912,0.1348314606741573,0.10622710622710622,0.7742616033755275,0.661764705882353
95,0.6555636710690752,0.8513059441488767,0.9838885091043408,0.8099999701983921,0.8476498676639496,0.3347308596047931,0.9445338625787346,1.0,0.05053191489361702,0.1903485254691689,0.08648648648648649,0.1527777777777778,0.7534090909090909,0.44421487603305787,0.006593406593406593,0.0,1.0,0.0,0.6806722689075629,0.006363636363636364,1.0,1.0,0.01075268817204301,0.11374305409329548,0.021557322781906422,0.12359550561797752,0.12087912087912087,0.7257383966244726,0.5294117647058825
96,0.6533097671147143,0.8618980124162453,0.9622136220244552,0.8697915849529262,0.7642867722218244,-0.25667501661128594,1.0,1.0,0.6143617021276596,0.675603217158177,0.25405405405405407,0.7152777777777778,0.8465909090909091,0.2830578512396694,0.0,0.0,0.9292929292929293,0.0,0.9201680672268907,0.0009090909090909091,0.9191919191919192,0.9191919191919192,0.01075268817204301,0.12365932435629448,0.027804199913718554,0.07116104868913857,0.06593406593406594,0.8354430379746837,0.7352941176470589
97,0.6524517447899909,0.7807669735806178,0.6080301402575019,0.8579727880550715,0.7918706932147549,-0.42873672619870984,0.871887095308197,1.0,0.031914893617021274,0.0160857908847185,0.02702702702702703,0.034722222222222224,0.8443181818181817,0.1962809917355372,0.01868131868131868,0.0,1.0,0.0001880801442685342,0.819327731092437,0.01818181818181818,1.0,1.0,0.01075268817204301,0.05034597119393085,0.0134927699480055,0.23970037453183524,0.2271062271062271,0.6803797468354431,0.5931372549019608
